,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat-in-days
1315,3005038,C,2,110018,233,233,228,A,ADLD,201306,2017-08-14,2016-11-14,2018-03-21,4091,2018-03-24,12.158102328889072
1316,2978586,J,2,110018,233,233,131,A,ADLD,500056,2017-10-25,2017-10-14,2018-03-14,5138,2018-03-19,13.995277022011578
1317,3021630,C,9,411016,233,233,131,A,ADLD,411037,2017-12-20,2017-12-20,2018-03-26,4548,2018-03-28,11.84725737851113
1318,3042067,AJ,27,110034,233,233,228,A,ADLD,110018,2017-07-01,2016-03-23,2018-03-31,4388,2018-04-02,12.138443722389638
1319,3048317,C,2,110018,233,233,131,A,ADLD,110034,2018-01-24,2018-01-24,2018-04-02,4550,2018-04-05,11.130322229117155
1320,3069146,C,1,400059,233,233,131,A,ADLD,400058,2017-11-12,2017-11-12,2018-04-09,4545,2018-04-11,9.638896680437028
1321,2909502,AJ,6,160059,233,233,131,C,ADLD,141013,2017-08-21,2017-08-21,2018-02-26,4437,2018-03-04,13.942769434303045
1322,3049110,AN,21,110015,201,233,131,C,ADLD,122050,2017-11-23,2017-09-23,2018-04-03,4388,2018-04-08,11.005647190846503
1323,2918997,C,8,700064,233,233,131,B,ADLD,713212,2017-12-14,2017-10-28,2018-02-27,4500,2018-03-03,16.150643366388977
1324,2825559,AN,2,110018,233,233,131,B,ADLD,248002,2018-01-09,2017-12-24,2018-01-31,4147,2018-02-06,15.31564287468791
1325,2960253,AJ,8,700064,233,233,131,A,ADLD,700064,2017-05-12,2017-05-12,2018-03-09,4499,2018-03-13,11.663053846918046
1326,3006048,C,2,110018,233,233,228,A,ADLD,121001,2017-10-14,2016-12-26,2018-03-22,4550,2018-03-25,10.546223447658122
1327,3052201,AN,8,700064,233,233,131,A,ADLD,700006,2017-06-01,2016-09-27,2018-04-03,4508,2018-04-07,9.788901234976947
1328,2877237,C,10,226010,233,233,228,A,ADLD,226001,2017-07-17,2016-12-27,2018-02-16,4547,2018-03-10,14.195475488901138
1329,3038907,C,2,110018,233,233,131,B,ADLD,132103,2017-11-25,2017-11-21,2018-03-30,4094,2018-04-03,13.640819904394448
1330,2853562,AJ,3,560011,233,233,228,A,ADLD,560037,2017-06-01,2017-05-12,2018-02-08,4460,2018-02-14,10.543754432350397
1331,2856305,AF,9,411016,233,233,131,A,ADLD,411060,2017-02-20,2017-02-17,2018-02-09,4581,2018-02-12,12.349539711140096
1332,2854634,C,5,380009,233,233,228,B,ADLD,384002,2017-08-10,2017-08-06,2018-02-09,4546,2018-02-14,15.316368579864502
1333,2911746,AN,21,110015,233,233,131,C,ADLD,141001,2017-03-01,2017-02-23,2018-02-26,4580,2018-02-28,13.748396060429513
1334,2943697,AN,21,110015,233,233,131,A,ADLD,110091,2017-08-16,2017-08-14,2018-03-06,4580,2018-03-09,11.414355986751616
1335,2960302,AN,21,110015,233,245,131,A,ADLD,110030,2017-08-01,2017-07-29,2018-03-09,4580,2018-04-01,10.93235547002405
1336,2867337,AN,7,500004,233,233,131,A,ADLD,500072,2017-07-23,2017-07-20,2018-02-13,4403,2018-02-18,10.827717805281281
1337,2959756,AN,21,110015,233,233,228,A,ADLD,110095,2017-11-01,2017-09-06,2018-03-09,4580,2018-03-15,10.735469410195947
1338,2953803,C,2,110018,233,0,131,B,ADLD,125004,2018-02-16,2017-02-25,2018-03-08,4550,2018-03-17,12.762066934257746
1339,2884052,AJ,12,302006,233,233,228,B,ADLD,334001,2017-08-01,2017-07-25,2018-02-18,4407,2018-02-20,14.674017688259482
1340,2838580,C,17,800001,233,233,131,C,ADLD,834001,2017-11-04,2017-11-04,2018-02-04,4409,2018-02-27,14.139683161862195
1341,2930404,AJ,3,560011,233,233,228,A,ADLD,560024,2017-08-26,2017-05-25,2018-03-02,4460,2018-03-10,12.687648818828166
1342,2906115,AA,2,110018,308,233,228,A,ADLD,122003,2017-07-08,2017-03-25,2018-02-25,4150,2018-03-07,16.919603410176933
1343,2872277,AN,21,110015,233,233,131,A,ADLD,201013,2017-06-25,2017-06-19,2018-02-15,4580,2018-03-13,12.139259574003518
1344,2981968,C,2,110018,233,233,131,A,ADLD,201306,2017-03-21,2017-03-07,2018-03-15,4091,2018-03-19,13.134403369389474
1345,2956561,AM,1,400059,233,233,131,B,ADLD,452010,2017-10-21,2017-10-19,2018-03-08,4018,2018-03-16,20.680405584163964
1346,3009808,AN,7,500004,233,233,131,A,ADLD,500032,2017-05-23,2017-05-05,2018-03-23,4403,2018-04-02,9.466101785190403
1347,3032328,C,2,110018,233,233,131,A,ADLD,201304,2018-02-24,2018-02-20,2018-03-28,4550,2018-03-31,12.287652588449419
1348,2983866,AB,1,400059,233,233,228,A,ADLD,121003,2018-02-24,2017-10-24,2018-03-15,4390,2018-03-19,14.525834154337645
1349,3040932,AN,22,400104,233,233,131,C,ADLD,473551,2017-07-22,2017-07-20,2018-03-31,4581,2018-04-12,9.947261549532413
1350,3069064,C,4,600024,233,233,131,A,ADLD,600028,2017-04-28,2017-04-26,2018-04-09,4483,2018-04-18,8.491320273838937
1351,2867979,AN,22,400104,233,245,131,B,ADLD,362001,2017-05-08,2018-03-09,2018-02-14,4581,2018-03-01,13.837043168954551
1352,3046893,AJ,25,560037,308,245,131,A,ADLD,560086,2017-04-29,2017-04-29,2018-04-02,4460,2018-04-06,10.766245887614787
1353,3030888,AJ,27,110034,233,245,131,A,ADLD,110009,2016-08-22,2016-08-19,2018-03-28,4388,2018-04-03,10.548424144275486
1354,2824824,AN,21,110015,233,233,131,C,ADLD,141013,2017-08-21,2017-08-19,2018-01-31,4673,2018-02-07,12.579498283565044
1355,3049429,AM,1,400059,233,233,131,A,ADLD,421001,2017-10-21,2017-10-19,2018-04-03,4018,2018-04-07,15.736681890673935
1356,2923143,AN,17,800001,233,233,131,C,ADLD,834009,2017-05-15,2017-05-13,2018-02-28,4410,2018-03-06,13.97593577299267
1357,2945631,C,8,700064,233,233,131,A,ADLD,700029,2018-01-23,2018-01-20,2018-03-06,4508,2018-03-08,12.717204702086747
1358,2930884,J,2,110018,201,233,131,0,ADLD,333515,2018-02-13,2018-01-30,2018-03-02,4154,2018-03-11,19.761765117757022
1359,3055922,AN,21,110015,233,233,131,A,ADLD,110075,2018-01-28,2018-01-04,2018-04-05,4580,2018-04-07,9.988959678448737
1360,2938857,AM,3,560011,233,233,131,B,ADLD,530018,2018-02-21,2018-02-21,2018-03-04,4462,2018-04-01,19.311892749741673
1361,2846774,C,4,600024,233,233,131,A,ADLD,600042,2017-10-06,2017-10-06,2018-02-06,4483,2018-02-15,11.034791643731296
1362,2885141,AN,21,110015,233,233,131,B,ADLD,132103,2016-04-07,2016-04-04,2018-02-19,4580,2018-02-20,16.414303174242377
1363,2925063,AN,22,400104,233,233,131,C,ADLD,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,13.61452974844724
1364,3013006,C,1,400059,308,233,131,A,ADLD,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,10.890476019121706
1365,2856090,AN,22,400104,233,233,131,A,ADLD,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,10.611661440692842
1366,3007514,AJ,27,110034,233,233,131,B,ADLD,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,15.2158313235268
1367,2889149,AA,8,700064,233,233,228,A,ADLD,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,17.56184164714068
1368,2875961,AJ,2,110018,233,233,228,B,ADLD,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,15.363526701927185
1369,2867223,AN,3,560011,233,233,131,C,ADLD,590008,2018-01-18,2017-02-23,2018-02-13,4467,2018-02-17,13.503871603868902
1370,2873608,AE,2,110018,233,233,131,A,ADLD,110059,2017-09-22,2017-09-22,2018-02-15,4093,2018-02-24,15.559759103693068
1371,2925348,AJ,3,560011,233,233,228,A,ADLD,560066,2017-05-20,2016-11-19,2018-02-28,4460,2018-03-05,12.545102358795702
1372,2945022,C,6,160059,233,233,131,B,ADLD,134109,2017-08-15,2017-08-12,2018-03-06,4549,2018-03-08,15.879206740297377
1373,2957934,AJ,3,560011,233,233,228,A,ADLD,560048,2017-11-13,2016-06-15,2018-03-09,4460,2018-03-22,11.365015242248774
1374,2906967,C,2,110018,233,233,228,A,ADLD,122505,2018-01-19,2017-12-12,2018-02-25,4094,2018-03-16,12.244272169657052
1375,3003310,AN,26,560066,308,233,228,A,ADLD,560065,2018-02-21,2017-01-18,2018-03-21,5001,2018-03-23,10.057032260112464
1376,2993274,AJ,23,400001,233,233,131,A,ADLD,410501,2017-06-15,2017-06-15,2018-03-17,4398,2018-03-23,11.106203173287213
1377,2938560,AN,3,560011,233,233,131,A,ADLD,560064,2018-01-31,2018-01-31,2018-03-04,5001,2018-03-07,13.258630239404738
1378,3017886,AD,2,110018,233,233,228,A,ADLD,201304,2018-01-18,2017-06-23,2018-03-25,4148,2018-03-30,12.398246134631336
1379,3030324,S,24,110092,233,233,131,C,ADLD,756114,2017-12-25,2017-09-01,2018-03-28,4150,2018-03-31,18.318092728964984
1380,3039059,G,1,400059,233,233,131,A,ADLD,380001,2017-04-13,2017-04-13,2018-03-30,4011,2018-04-02,14.592527740634978
1381,3057892,AJ,23,400001,233,233,228,A,ADLD,380052,2018-01-25,2018-01-06,2018-04-05,4398,2018-04-07,10.390694874338806
1382,3078950,AN,22,400104,233,233,131,B,ADLD,410210,2017-07-15,2017-07-13,2018-04-12,4581,2018-04-19,9.867135730572045
1383,3036848,AN,26,560066,233,245,228,A,ADLD,560034,2018-02-14,2017-02-10,2018-03-29,5001,2018-04-15,9.936711617745459
1384,2905505,C,2,110018,308,233,228,A,ADLD,122002,2018-02-01,2017-05-15,2018-02-24,4094,2018-03-06,14.86274360306561
1385,2944195,AN,21,110015,233,233,131,A,ADLD,110017,2017-05-04,2017-05-03,2018-03-06,4580,2018-03-12,11.126102459616959
1386,2974110,C,2,110018,233,233,228,A,ADLD,110094,2018-02-24,2017-01-21,2018-03-13,4091,2018-03-16,13.590234014205635
1387,3020907,AJ,27,110034,233,233,131,A,ADLD,110052,2018-01-10,2017-02-26,2018-03-26,4388,2018-04-02,11.300281408242881
1388,2845157,AJ,9,411016,233,233,131,A,ADLD,411018,2017-03-11,2017-03-11,2018-02-06,4021,2018-02-12,13.09364513400942
1389,2828126,AN,22,400104,0,233,131,0,ADLD,476337,2017-05-26,2017-05-23,2018-02-01,4581,2018-02-06,16.80750119034201
1390,3053861,AN,7,500004,233,233,131,A,ADLD,500081,2017-10-23,2017-10-15,2018-04-04,4403,2018-04-13,8.756907735951245
1391,2878982,AN,22,400104,233,233,131,B,ADLD,393001,2017-04-21,2016-10-26,2018-02-16,4581,2018-02-19,14.695293361321092
1392,3053815,AN,26,560066,233,233,131,B,ADLD,636006,2017-04-24,2017-04-21,2018-04-04,5001,2018-04-10,12.760684226639569
1393,3083830,AN,6,160059,233,233,131,B,ADLD,160002,2017-12-16,2017-12-14,2018-04-14,4441,2018-04-22,9.890685974620283
1394,2934487,AN,21,110015,233,233,131,C,ADLD,332001,2017-09-18,2017-09-09,2018-03-03,4580,2018-03-11,14.098373965360224
1395,2930486,AN,7,500004,233,233,131,A,ADLD,500045,2017-07-08,2017-06-26,2018-03-02,4403,2018-03-13,12.212479354813695
1396,2957237,AN,21,110015,233,233,228,A,ADLD,122001,2018-02-11,2018-02-09,2018-03-08,4580,2018-03-09,11.346455309540033
1397,2940616,C,12,302006,233,233,228,A,ADLD,302028,2017-12-08,2018-04-03,2018-03-05,4453,2018-03-19,12.525166735984385
1398,3009311,C,6,160059,233,233,228,B,ADLD,160103,2017-09-27,2017-01-22,2018-03-22,4549,2018-04-10,13.824323165230453
1399,2820780,AJ,3,560011,233,233,131,A,ADLD,560005,2017-06-12,2017-06-12,2018-01-30,4460,2018-02-03,10.236963567323983
1400,2854616,AN,22,400104,233,233,228,A,ADLD,421503,2017-08-19,2017-08-16,2018-02-09,4581,2018-02-12,10.077779775485396
1401,2883186,AN,17,800001,233,233,131,B,ADLD,846004,2017-08-21,2017-06-14,2018-02-18,4538,2018-02-21,14.395923988893628
1402,2896674,AJ,1,400059,233,233,131,A,ADLD,400095,2017-06-04,2017-06-02,2018-02-22,4398,2018-03-02,11.892751549370587
1403,2905997,AD,4,600024,233,233,228,A,ADLD,600101,2018-01-21,2016-10-30,2018-02-24,4488,2018-02-28,12.858917062170804
1404,2939308,AN,3,560011,233,233,131,B,ADLD,580029,2018-01-10,2018-01-09,2018-03-04,4467,2018-03-13,16.255691387690604
1405,2971718,AI,8,700064,233,233,131,A,ADLD,700090,2017-12-11,2017-12-11,2018-03-12,4499,2018-03-14,14.85113977547735
1406,2931086,C,7,500004,233,233,131,A,ADLD,500032,2017-03-15,2016-01-30,2018-03-02,4477,2018-03-14,16.3061559824273
1407,2962484,AN,21,110015,233,233,131,B,ADLD,134109,2018-01-28,2018-01-13,2018-03-10,4580,2018-03-17,15.733133570291102
1408,2981699,AD,2,110018,233,233,228,A,ADLD,122016,2017-07-04,2017-05-25,2018-03-15,4148,2018-03-22,13.53184378799051
1409,2999733,C,12,302006,233,233,228,B,ADLD,342005,2017-11-03,2018-02-06,2018-03-20,4407,2018-03-22,16.209224906750023
1410,3009350,AA,2,110018,233,233,228,A,ADLD,121003,2017-10-11,2018-04-25,2018-03-22,5138,2018-03-29,16.47537192236632
1411,3037977,AN,26,560066,308,233,131,A,ADLD,560076,2017-05-11,2017-05-11,2018-03-30,5001,2018-04-03,9.49161184579134
1412,3001564,AD,8,700064,233,233,228,A,ADLD,700068,2017-11-17,2017-07-12,2018-03-20,4510,2018-03-22,13.154041484929621
1413,3032370,AD,1,400059,233,233,228,A,ADLD,400002,2018-02-07,2016-12-11,2018-03-28,4011,2018-03-31,12.226003099232912
1414,3063446,AN,7,500004,233,233,228,A,ADLD,500032,2018-03-19,2017-03-11,2018-04-07,4403,2018-04-09,9.01503158453852
1415,3062623,C,2,110018,233,233,228,A,ADLD,110092,2017-10-29,2017-09-28,2018-04-06,4091,2018-04-10,10.557362376712263
1416,3053133,C,7,500004,233,233,131,A,ADLD,500026,2017-12-15,2017-12-11,2018-04-04,4477,2018-04-15,9.398210839368403
1417,3085273,AN,26,560066,233,233,131,A,ADLD,560041,2017-09-08,2017-04-01,2018-04-14,5001,2018-04-17,8.01677149347961
1418,3085273,J,26,560066,233,233,131,A,ADLD,560041,2017-09-08,2017-08-27,2018-04-14,5001,2018-04-17,8.82881364133209
1419,3035714,AJ,25,560037,233,245,131,A,ADLD,560076,2016-11-29,2016-11-28,2018-03-29,4460,2018-04-04,9.60672021843493
1420,2971164,S,3,560011,233,233,131,A,ADLD,560098,2018-02-18,2017-08-18,2018-03-12,4400,2018-03-16,13.958858071826398
1421,3041275,AN,7,500004,233,233,131,A,ADLD,500013,2017-01-25,2018-01-16,2018-03-31,4403,2018-04-04,8.768411767669022
1422,3056012,AN,21,110015,233,233,131,B,ADLD,134003,2017-06-23,2017-06-21,2018-04-05,4580,2018-04-10,11.711777980439365
1423,2953702,AN,17,800001,233,233,131,A,ADLD,800001,2017-07-29,2017-07-27,2018-03-08,4538,2018-03-10,11.288644266314805
1424,2928785,C,9,411016,233,233,131,A,ADLD,411033,2018-01-05,2018-01-05,2018-03-01,4022,2018-03-05,13.899848518893123
1425,2873069,AN,2,110018,233,245,131,A,ADLD,110027,2017-07-05,2017-06-14,2018-02-15,4147,2018-02-21,10.887567303143442
1426,2843204,AN,21,110015,233,233,131,A,ADLD,302015,2017-08-05,2017-08-02,2018-02-06,4580,2018-02-14,9.909391316585243
1427,3075521,AN,26,560066,233,233,131,A,ADLD,560083,2017-05-31,2017-05-29,2018-04-11,5001,2018-04-12,8.590975535102189
1428,2970302,AJ,25,560037,233,245,131,A,ADLD,560032,2017-05-11,2017-05-11,2018-03-11,4460,2018-03-15,10.819657563231885
1429,2957210,AJ,25,560037,233,233,131,A,ADLD,600042,2017-11-12,2017-11-11,2018-03-08,4460,2018-03-19,11.474495098926127
1430,2940628,AN,21,110015,233,233,131,B,ADLD,132103,2016-09-01,2016-08-31,2018-03-05,4580,2018-03-14,16.79199208226055
1431,2988496,AN,21,110015,233,233,131,A,ADLD,121008,2018-02-17,2018-02-03,2018-03-16,4580,2018-03-19,11.597663986496627
1432,3066126,AJ,27,110034,233,233,228,B,ADLD,243001,2018-03-22,2018-03-21,2018-04-08,4388,2018-04-11,12.653717772103846
1433,2827317,AN,17,800001,233,233,131,B,ADLD,805103,2017-05-09,2017-05-06,2018-02-01,4538,2018-02-06,14.566058405674994
1434,2834234,C,4,600024,233,233,131,A,ADLD,600096,2017-02-22,2017-02-11,2018-02-03,4483,2018-02-09,11.962792109698057
1435,2870172,H,1,400059,233,233,131,A,ADLD,560039,2018-01-27,2018-01-14,2018-02-14,4011,2018-02-20,14.682443079538643
1436,2910244,AJ,3,560011,233,233,131,A,ADLD,560022,2017-05-07,2017-05-02,2018-02-26,4460,2018-03-03,11.818129765801132
1437,2851602,C,7,500004,233,233,228,B,ADLD,530045,2017-05-20,2016-06-04,2018-02-08,4477,2018-02-27,17.710636706091464
1438,2934787,F,1,400059,233,233,131,B,ADLD,364001,2017-07-30,2017-07-25,2018-03-03,4011,2018-03-07,21.76345563866198
1439,2943650,AN,22,400104,233,233,131,A,ADLD,400012,2017-07-13,2017-07-04,2018-03-06,4581,2018-03-14,11.308717077597976
1440,2979895,AJ,23,400001,233,233,131,A,ADLD,400033,2017-05-19,2017-05-19,2018-03-14,4398,2018-03-16,11.571908320300281
1441,2943405,AM,2,110018,233,233,131,B,ADLD,211003,2017-12-27,2017-12-15,2018-03-05,4092,2018-03-12,21.78851383831352
1442,2971500,AN,26,560066,233,233,131,A,ADLD,600078,2017-11-15,2018-04-24,2018-03-12,5001,2018-03-16,12.590173074044287
1443,2974268,AD,1,400059,233,233,131,A,ADLD,421306,2016-07-22,2016-06-15,2018-03-13,4011,2018-03-20,16.45929446350783
1444,3012249,C,2,110018,308,233,131,A,ADLD,110065,2017-08-17,2017-08-15,2018-03-23,4550,2018-03-27,10.330407679080963
1445,3006755,J,2,110018,233,233,228,C,ADLD,141007,2018-02-21,2018-02-09,2018-03-22,5138,2018-03-27,16.635679463855922
1446,2959779,AB,1,400059,233,233,228,A,ADLD,110092,2018-01-27,2018-01-26,2018-03-09,4390,2018-03-26,15.970907520502806
1447,3038170,AI,23,400001,233,233,131,C,ADLD,388450,2018-02-07,2018-02-07,2018-03-30,4398,2018-04-06,13.858700000680983
1448,3088867,AJ,27,110034,233,233,228,A,ADLD,110029,2018-04-01,2017-12-21,2018-04-16,4388,2018-04-18,6.994154906831682
1449,2859863,C,2,110018,233,245,131,A,ADLD,110092,2017-11-02,2015-12-05,2018-02-10,4091,2018-02-22,12.88118482939899
1450,3001396,AJ,23,400001,233,245,131,B,ADLD,390013,2017-10-02,2017-09-29,2018-03-20,4398,2018-03-28,13.18505919072777
1451,2875874,AN,22,400104,233,233,131,B,ADLD,403508,2017-12-13,2017-06-20,2018-02-16,4581,2018-02-24,14.395254558883607
1452,3047565,AN,22,400104,233,233,228,B,ADLD,390004,2018-02-15,2018-01-22,2018-04-02,4581,2018-04-04,13.560505164787173
1453,2820630,AN,22,400104,233,233,131,B,ADLD,413002,2017-09-26,2017-06-27,2018-01-30,4581,2018-02-08,14.21734588034451
1454,2912500,AN,22,400104,233,233,131,C,ADLD,391110,2017-06-14,2017-06-09,2018-02-27,4581,2018-03-02,13.316798797808588
1455,2971213,AN,21,110015,233,233,131,A,ADLD,110008,2017-07-29,2017-07-27,2018-03-12,4580,2018-03-16,10.928586483933032
1456,3014633,C,9,411016,233,233,131,A,ADLD,411038,2017-11-22,2017-11-17,2018-03-24,4548,2018-03-27,11.6801877329126
1457,2951422,C,9,411016,233,233,131,B,ADLD,442401,2017-11-12,2017-09-22,2018-03-07,4548,2018-03-12,15.679710377939045
1458,2934451,AJ,6,160059,201,233,131,D,ADLD,132041,2017-05-29,2017-05-27,2018-03-03,4437,2018-04-03,15.083492926321924
1459,2934451,AJ,6,160059,201,233,131,D,ADLD,132041,2017-05-29,2017-05-24,2018-03-03,4437,2018-04-03,15.019046011380851
1460,3023059,AI,6,160059,233,233,131,C,ADLD,141001,2017-12-15,2017-12-15,2018-03-26,4437,2018-04-05,14.830737038515508
1461,2858522,AJ,7,500004,233,233,228,B,ADLD,505209,2018-01-16,2018-01-10,2018-02-10,4474,2018-02-12,15.070038952864707
1462,2870729,C,9,411016,233,233,131,B,ADLD,410507,2017-08-13,2017-08-13,2018-02-14,4022,2018-02-27,17.015365135855973
1463,2976688,C,3,560011,233,233,131,C,ADLD,571405,2017-09-15,2016-10-19,2018-03-13,4461,2018-03-22,13.654761573299766
1464,2981253,AD,2,110018,308,233,228,A,ADLD,122001,2018-01-28,2017-02-13,2018-03-14,4148,2018-03-23,13.538990759290755
1465,2820378,AI,6,160059,233,233,131,C,ADLD,141008,2017-12-13,2017-12-13,2018-01-30,4437,2018-02-07,16.681824317201972
1466,2861167,AJ,1,400059,233,233,131,A,ADLD,400604,2017-05-03,2017-05-02,2018-02-11,4398,2018-02-14,10.344680835492909
1467,2846849,AM,5,380009,233,233,131,A,ADLD,382405,2017-02-27,2017-02-25,2018-02-06,4034,2018-02-09,15.5964789474383
1468,2851358,AN,22,400104,233,233,131,A,ADLD,411008,2017-10-21,2017-10-14,2018-02-08,4581,2018-02-13,10.330536968074739
1469,2877420,AN,7,500004,233,233,131,A,ADLD,500001,2017-09-29,2016-11-28,2018-02-16,4403,2018-02-20,11.077822542749345
1470,2882355,AN,21,110015,233,233,131,B,ADLD,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13.889490240253508
1471,2882355,AN,21,110015,233,233,131,B,ADLD,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13.889490240253508
1472,2861832,AA,1,400059,233,233,131,A,ADLD,400066,2017-06-09,2017-06-05,2018-02-12,4012,2018-02-19,16.137256504036486
1473,2926584,C,3,560011,233,233,228,A,ADLD,560066,2017-05-27,2017-05-23,2018-02-28,4469,2018-03-04,12.204136508516967
1474,2823751,AN,17,800001,233,233,131,B,ADLD,805103,2017-10-20,2017-10-18,2018-01-31,4538,2018-02-16,15.540220995433629
1475,2972070,AN,22,400104,233,233,131,B,ADLD,431001,2017-06-28,2017-06-24,2018-03-12,4581,2018-03-15,13.904367269016802
1476,3010776,AN,21,110015,233,233,131,A,ADLD,122015,2017-07-06,2017-07-03,2018-03-23,4580,2018-03-26,10.432243900373578
1477,2961709,AJ,10,226010,233,233,131,0,ADLD,0,2017-07-30,2015-09-03,2018-03-09,4444,2018-03-14,18.070679514668882
1478,2961709,AK,10,226010,233,233,131,0,ADLD,0,2017-07-30,2015-11-05,2018-03-09,4444,2018-03-14,24.4553976142779
1479,3003876,AA,24,110092,233,233,228,A,ADLD,400078,2017-05-25,2017-03-22,2018-03-21,4150,2018-04-04,14.576998411677778
1480,3085331,AJ,27,110034,233,233,228,A,ADLD,110018,2018-03-23,2018-03-15,2018-04-14,4388,2018-04-22,8.189213495701551
1481,2825457,AN,21,110015,233,233,228,A,ADLD,122002,2017-10-13,2017-01-28,2018-01-31,4580,2018-02-03,11.21351130399853
1482,2899959,AN,22,400104,233,233,131,B,ADLD,360007,2017-02-10,2017-02-08,2018-02-23,4581,2018-02-27,15.096766949631274
1483,2969996,AN,21,110015,233,233,131,A,ADLD,110067,2017-12-15,2017-12-04,2018-03-11,4580,2018-03-13,11.90775318350643
1484,2835946,C,12,302006,233,233,131,A,ADLD,302015,2017-12-16,2017-12-16,2018-02-03,4453,2018-02-06,10.939754054881632
1485,3058938,C,1,400059,233,233,228,B,ADLD,482001,2017-07-15,2017-06-28,2018-04-05,4545,2018-04-09,12.430858799256384
1486,2957496,AI,23,400001,233,233,131,B,ADLD,394107,2018-01-10,2018-01-10,2018-03-08,4398,2018-03-15,18.25077556539327
1487,2980061,AN,26,560066,233,233,131,A,ADLD,600093,2017-04-22,2017-04-21,2018-03-14,5001,2018-03-17,11.756212841719389
1488,2994328,C,8,700064,233,233,131,C,ADLD,786125,2017-11-21,2017-11-21,2018-03-18,4511,2018-03-22,13.55719591025263
1489,3063238,AJ,27,110034,233,233,131,B,ADLD,342001,2017-09-11,2017-09-04,2018-04-07,4388,2018-04-10,12.805097400210798
1490,2898706,AN,21,110015,233,233,131,C,ADLD,344001,2017-07-26,2017-07-14,2018-02-22,4580,2018-02-24,13.207113693468273
1491,2904187,AN,21,110015,233,233,131,C,ADLD,141001,2017-03-25,2017-03-22,2018-02-24,4580,2018-02-27,13.61772467661649
1492,2940125,AA,3,560011,233,233,131,A,ADLD,560071,2017-06-23,2017-06-11,2018-03-05,4400,2018-03-13,15.637755020521581
1493,3015648,AN,8,700064,233,233,131,A,ADLD,700007,2018-02-26,2018-02-23,2018-03-24,4508,2018-03-31,11.665284710936248
1494,2887547,C,7,500004,233,233,131,A,ADLD,500072,2017-12-11,2017-12-11,2018-02-19,4477,2018-02-22,12.211375229991972
1495,2850565,AF,3,560011,233,233,131,A,ADLD,560035,2017-02-15,2017-02-11,2018-02-07,4467,2018-02-15,13.128338097594678
